id,name,category,account_code,city,TotalOrderCount,TotalOrderValue,outstanding_debt,TotalReturnedValue,TotalReturnedQty,TotalStock
id,name,,0,city,6,45292.5,,,,
id,name,,0,city,2,47057.65,,,,
id,name,,0,city,2,12517.6,,,,
id,name,,0,city,5,68557.8,,,,
id,name,,0,city,4,8132.4,,,,
id,name,,0,city,2,4529.3,,,,
id,name,,0,city,2,47525.9,,,,
id,name,,0,city,1,2720.75,,,,
id,name,,0,city,2,7740.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,2788.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,7,128824.25,,,,
id,name,,0,city,2,218861.75,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,6,21829.65,,,,
id,name,,0,city,7,67215.45,,,,
id,name,,0,city,8,28755.3,,,,
id,name,,0,city,6,77450.15,,,,
id,name,,0,city,3,15868.15,,,,
id,name,,0,city,2,13827.0,,,,
id,name,,0,city,8,133206.45,,,,
id,name,,0,city,3,77321.05,,,,
id,name,,0,city,1,5745.0,,,,
id,name,,0,city,3,17256.9,,,,
id,name,,0,city,3,7166.25,,,,
id,name,,0,city,1,1067.0,,,,
id,name,,0,city,3,28339.0,,,,
id,name,,0,city,1,3479.6,,,,
id,name,,0,city,4,7652.6,,,,
id,name,,0,city,3,41075.4,,,,
id,name,,0,city,3,22499.0,,,,
id,name,,0,city,1,3455.25,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,2692.5,,,,
id,name,,0,city,2,23077.5,,,,
id,name,,0,city,7,64529.0,,,,
id,name,,0,city,1,12800.0,,,,
id,name,,0,city,2,16815.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,8093.35,,,,
id,name,,0,city,2,12687.0,,,,
id,name,,0,city,1,3414.75,,,,
id,name,,0,city,1,3900.25,,,,
id,name,,0,city,2,2872.5,,,,
id,name,,0,city,1,10437.6,,,,
id,name,,0,city,2,1192.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,2433.75,,,,
id,name,,0,city,1,22746.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,2268.0,,,,
id,name,,0,city,2,2531.6,,,,
id,name,,0,city,1,3200.0,,,,
id,name,,0,city,1,3400.0,,,,
id,name,,0,city,5,30064.6,,,,
id,name,,0,city,1,1920.0,,,,
id,name,,0,city,1,9255.0,,,,
id,name,,0,city,1,960.0,,,,
id,name,,0,city,1,1923.75,,,,
id,name,,0,city,1,10709.5,,,,
id,name,,0,city,5,25437.8,,,,
id,name,,0,city,1,1856.25,,,,
id,name,,0,city,2,116726.85,,,,
id,name,,0,city,2,5207.25,,,,
id,name,,0,city,3,11550.8,,,,
id,name,,0,city,2,6515.0,,,,
id,name,,0,city,1,2520.0,,,,
id,name,,0,city,2,6236.75,,,,
id,name,,0,city,1,885.0,,,,
id,name,,0,city,1,9803.5,,,,
id,name,,0,city,1,4192.5,,,,
id,name,,0,city,2,7751.25,,,,
id,name,,0,city,4,10054.8,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,2,1836.0,,,,
id,name,,0,city,1,11218.25,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,85.0,,,,
id,name,,0,city,1,153.0,,,,
id,name,,0,city,1,3366.0,,,,
id,name,,0,city,1,2996.25,,,,
id,name,,0,city,5,223520.5,,,,
id,name,,0,city,3,7489.4,,,,
id,name,,0,city,2,23602.25,,,,
id,name,,0,city,1,4883.25,,,,
id,name,,0,city,1,612.0,,,,
id,name,,0,city,1,15735.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,4365.0,,,,
id,name,,0,city,2,5829.0,,,,
id,name,,0,city,6,58817.75,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,2100.0,,,,
id,name,,0,city,4,8944.5,,,,
id,name,,0,city,4,7268.75,,,,
id,name,,0,city,1,6284.5,,,,
id,name,,0,city,2,17404.0,,,,
id,name,,0,city,1,7018.5,,,,
id,name,,0,city,2,4884.0,,,,
id,name,,0,city,1,1992.0,,,,
id,name,,0,city,1,180.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,360.0,,,,
id,name,,0,city,1,5746.5,,,,
id,name,,0,city,1,360.0,,,,
id,name,,0,city,1,720.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,3,31655.75,,,,
id,name,,0,city,1,12320.25,,,,
id,name,,0,city,2,6608.0,,,,
id,name,,0,city,2,17576.3,,,,
id,name,,0,city,4,24724.9,,,,
id,name,,0,city,4,10385.5,,,,
id,name,,0,city,1,11640.8,,,,
id,name,,0,city,2,19112.0,,,,
id,name,,0,city,1,1436.25,,,,
id,name,,0,city,1,6069.0,,,,
id,name,,0,city,1,2537.4,,,,
id,name,,0,city,1,596.25,,,,
id,name,,0,city,1,1772.25,,,,
id,name,,0,city,1,2868.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,6782.1,,,,
id,name,,0,city,1,180.0,,,,
id,name,,0,city,2,20427.3,20427.3,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,180.0,,,,
id,name,,0,city,1,180.0,,,,
id,name,,0,city,1,360.0,,,,
id,name,,0,city,1,360.0,,,,
id,name,,0,city,1,7288.5,,,,
id,name,,0,city,2,2520.0,,,,
id,name,,0,city,1,5988.5,,,,
id,name,,0,city,1,1192.5,,,,
id,name,,0,city,1,10728.0,,,,
id,name,,0,city,2,15212.05,,,,
id,name,,0,city,2,63277.25,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,1,3576.0,,,,
id,name,,0,city,1,10656.25,,,,
id,name,,0,city,2,10415.5,,,,
id,name,,0,city,5,47124.85,,,,
id,name,,0,city,1,540.0,,,,
id,name,,0,city,1,360.0,,,,
id,name,,0,city,1,4142.5,,,,
id,name,,0,city,1,9065.0,,,,
id,name,,0,city,1,2160.0,,,,
id,name,,0,city,5,35378.6,51241.6,,,
id,name,,0,city,1,7560.75,,,,
id,name,,0,city,3,19267.5,,,,
id,name,,0,city,1,9570.75,,,,
id,name,,0,city,1,10272.0,,,,
id,name,,0,city,1,5952.0,,,,
id,name,,0,city,1,9660.0,,,,
id,name,,0,city,1,1225.75,,,,
id,name,,0,city,1,2160.0,,,,
id,name,,0,city,1,2585.0,,,,
id,name,,0,city,1,17042.5,,,,
id,name,,0,city,1,760.75,,,,
id,name,,0,city,1,360.0,,,,
id,name,,0,city,4,18504.0,,,,
id,name,,0,city,1,5306.25,,,,
id,name,,0,city,1,14304.0,,,,
id,name,,0,city,1,3528.0,,,,
id,name,,0,city,1,8409.6,,,,
id,name,,0,city,2,11936.6,,,,
id,name,,0,city,4,76984.2,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,7152.0,,,,
id,name,,0,city,1,28780.5,,,,
id,name,,0,city,5,44933.7,,,,
id,name,,0,city,2,29604.2,,,,
id,name,,0,city,8,122958.1,,,,
id,name,,0,city,1,960.0,,,,
id,name,,0,city,1,1788.0,,,,
id,name,,0,city,1,16344.2,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,10200.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,133920.0,,,,
id,name,,0,city,5,151048.0,,,,
id,name,,0,city,2,43891.1,,,,
id,name,,0,city,3,80408.4,,,,
id,name,,0,city,2,26572.5,,,,
id,name,,0,city,7,28758.75,,,,
id,name,,0,city,1,24106.0,,,,
id,name,,0,city,1,6075.0,,,,
id,name,,0,city,1,20016.0,,,,
id,name,,0,city,2,78999.6,,,,
id,name,,0,city,1,2537.4,,,,
id,name,,0,city,1,5844.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,3,38408.4,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,1,56663.0,,,,
id,name,,0,city,1,7081.0,,,,
id,name,,0,city,1,21339.25,,,,
id,name,,0,city,1,2673.75,,,,
id,name,,0,city,4,21299.35,21299.35,,,
id,name,,0,city,7,36513.0,,,,
id,name,,0,city,1,6744.0,,,,
id,name,,0,city,1,3310.8,,,,
id,name,,0,city,1,387.15,387.15,,,
id,name,,0,city,1,15708.3,,,,
id,name,,0,city,1,1920.0,,,,
id,name,,0,city,1,1920.0,,,,
id,name,,0,city,1,136324.8,,,,
id,name,,0,city,1,840.0,,,,
id,name,,0,city,3,16376.2,,,,
id,name,,0,city,1,13040.0,,,,
id,name,,0,city,1,6837.0,,,,
id,name,,0,city,1,5160.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,7662.9,,,,
id,name,,0,city,1,1856.25,,,,
id,name,,0,city,1,8406.0,,,,
id,name,,0,city,1,2531.6,,,,
id,name,,0,city,1,4770.0,,,,
id,name,,0,city,1,2385.0,,,,
id,name,,0,city,1,4770.0,,,,
id,name,,0,city,2,152392.1,,,,
id,name,,0,city,1,4996.0,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,2,6531.0,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,1,35915.85,,,,
id,name,,0,city,4,13296.6,,,,
id,name,,0,city,1,1788.0,,,,
id,name,,0,city,2,5929.5,,,,
id,name,,0,city,1,10380.75,,,,
id,name,,0,city,3,35745.75,,,,
id,name,,0,city,2,8842.5,,,,
id,name,,0,city,3,5471.25,,,,
id,name,,0,city,2,10082.25,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,4,9579.0,,,,
id,name,,0,city,2,71044.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,9168.2,,,,
id,name,,0,city,7,289482.0,,,,
id,name,,0,city,1,2384.0,,,,
id,name,,0,city,2,8572.5,,,,
id,name,,0,city,1,12984.85,,,,
id,name,,0,city,4,18508.2,,,,
id,name,,0,city,2,28264.9,,,,
id,name,,0,city,1,3996.0,,,,
id,name,,0,city,3,21881.7,,,,
id,name,,0,city,6,278404.25,,,,
id,name,,0,city,3,17785.8,,,,
id,name,,0,city,2,18445.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,4675.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,1200.0,,,,
id,name,,0,city,3,50579.2,,,,
id,name,,0,city,5,48865.7,,,,
id,name,,0,city,2,7303.1,,,,
id,name,,0,city,3,7167.6,,,,
id,name,,0,city,1,37162.0,,,,
id,name,,0,city,1,13175.0,,,,
id,name,,0,city,1,0.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,1200.0,,,,
id,name,,0,city,2,12652.75,,,,
id,name,,0,city,2,1200.0,,,,
id,name,,0,city,2,17208.0,,,,
id,name,,0,city,1,6236.85,,,,
id,name,,0,city,1,9600.0,,,,
id,name,,0,city,1,5074.8,,,,
id,name,,0,city,2,95545.7,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,4,13804.41,18450.21,,,
id,name,,0,city,1,2305.4,,,,
id,name,,0,city,1,4192.5,,,,
id,name,,0,city,2,50470.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,3441.6,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,544.0,,,,
id,name,,0,city,1,0.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,2208.0,,,,
id,name,,0,city,1,600.0,,,,
id,name,,0,city,2,57996.0,,,,
id,name,,0,city,2,2400.0,,,,
id,name,,0,city,2,7209.1,,,,
id,name,,0,city,1,2200.2,,,,
id,name,,0,city,2,15980.7,,,,
id,name,,0,city,2,10042.0,,,,
id,name,,0,city,2,12000.0,,,,
id,name,,0,city,2,1200.0,,,,
id,name,,0,city,4,14194.0,,,,
id,name,,0,city,2,1200.0,,,,
id,name,,0,city,2,6292.0,,,,
id,name,,0,city,3,23098.8,,,,
id,name,,0,city,3,12717.55,,,,
id,name,,0,city,2,3600.0,,,,
id,name,,0,city,2,29596.0,,,,
id,name,,0,city,1,6799.75,,,,
id,name,,0,city,1,11853.3,,,,
id,name,,0,city,6,34440.95,,,,
id,name,,0,city,1,5306.4,,,,
id,name,,0,city,1,2331.6,,,,
id,name,,0,city,2,8914.8,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,63718.0,,,,
id,name,,0,city,2,60629.8,,,,
id,name,,0,city,1,25826.95,,,,
id,name,,0,city,1,8567.5,,,,
id,name,,0,city,2,11016.0,,,,
id,name,,0,city,1,5576.65,,,,
id,name,,0,city,1,2024.0,,,,
id,name,,0,city,1,8223.0,,,,
id,name,,0,city,2,20189.5,,,,
id,name,,0,city,1,25696.0,,,,
id,name,,0,city,2,16727.3,,,,
id,name,,0,city,2,33951.0,,,,
id,name,,0,city,2,5671.2,,,,
id,name,,0,city,1,3840.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,9771.0,,,,
id,name,,0,city,1,1691.6,,,,
id,name,,0,city,1,7729.8,,,,
id,name,,0,city,1,2651.6,,,,
id,name,,0,city,1,3383.2,,,,
id,name,,0,city,1,3576.0,,,,
id,name,,0,city,1,3576.0,,,,
id,name,,0,city,1,1920.0,,,,
id,name,,0,city,1,11792.4,,,,
id,name,,0,city,1,2855.05,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,18825.0,,,,
id,name,,0,city,1,7870.05,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,7,142207.8,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,4,72838.05,,,,
id,name,,0,city,1,14519.8,,,,
id,name,,0,city,6,91233.3,,,,
id,name,,0,city,4,28805.65,,,,
id,name,,0,city,1,16923.4,,,,
id,name,,0,city,2,113428.85,,,,
id,name,,0,city,6,56466.9,,,,
id,name,,0,city,2,39319.5,,,,
id,name,,0,city,2,34776.0,,,,
id,name,,0,city,4,41230.8,,,,
id,name,,0,city,5,43779.5,,,,
id,name,,0,city,2,28355.4,,,,
id,name,,0,city,1,26178.6,,,,
id,name,,0,city,24,856452.56,107056.57,,,327.0
id,name,,0,city,1,6244.25,,,,
id,name,,0,city,1,2467.5,,,,
id,name,,0,city,1,3576.0,,,,
id,name,,0,city,1,2655.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,7711.5,,,,
id,name,,0,city,4,45586.1,,,,
id,name,,0,city,6,124546.8,,,,
id,name,,0,city,1,2553.75,,,,
id,name,,0,city,1,7937.5,,,,
id,name,,0,city,2,38238.95,,,,
id,name,,0,city,1,37601.5,,,,
id,name,,0,city,4,22572.6,,,,
id,name,,0,city,1,1912.5,,,,
id,name,,0,city,1,13077.4,,,,
id,name,,0,city,1,1920.0,,,,
id,name,,0,city,1,9600.0,,,,
id,name,,0,city,2,40052.3,,,,
id,name,,0,city,1,5422.5,,,,
id,name,,0,city,4,36581.95,,,,
id,name,,0,city,3,58515.45,,,,
id,name,,0,city,6,156880.0,,,,
id,name,,0,city,1,9634.9,,,,
id,name,,0,city,3,16476.77,16476.77,,,
id,name,,0,city,1,2887.5,,,,
id,name,,0,city,1,45859.5,,,,
id,name,,0,city,1,10802.75,,,,
id,name,,0,city,1,10965.0,,,,
id,name,,0,city,2,20375.4,,,,
id,name,,0,city,1,16982.4,,,,
id,name,,0,city,1,7395.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,4,12591.5,,,,
id,name,,0,city,4,17008.75,,,,
id,name,,0,city,1,5483.25,,,,
id,name,,0,city,1,38873.5,,,,
id,name,,0,city,1,18030.5,,,,
id,name,,0,city,2,10367.65,,,,
id,name,,0,city,1,9945.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,3,48240.75,,,,
id,name,,0,city,1,10206.0,,,,
id,name,,0,city,3,14625.5,,,,
id,name,,0,city,1,4918.0,,,,
id,name,,0,city,1,4845.0,,,,
id,name,,0,city,1,7581.75,,,,
id,name,,0,city,1,7990.5,,,,
id,name,,0,city,3,6233.0,,,,
id,name,,0,city,3,151819.5,,,,
id,name,,0,city,1,19819.6,,,,
id,name,,0,city,1,4029.0,,,,
id,name,,0,city,1,600.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,1800.0,,,,
id,name,,0,city,1,7782.8,,,,
id,name,,0,city,1,4921.2,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,3321.0,,,,
id,name,,0,city,1,4400.4,,,,
id,name,,0,city,1,1200.0,,,,
id,name,,0,city,1,8902.4,,,,
id,name,,0,city,1,24880.8,,,,
id,name,,0,city,1,14589.0,,,,
id,name,,0,city,2,5560.0,,,,
id,name,,0,city,2,22716.85,,,,
id,name,,0,city,1,3484.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,3264.8,,,,
id,name,,0,city,1,300.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,600.0,,,,
id,name,,0,city,1,15136.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,22483.1,,,,
id,name,,0,city,1,1959.5,,,,
id,name,,0,city,2,32074.9,,,,
id,name,,0,city,1,8418.0,,,,
id,name,,0,city,1,14859.0,,,,
id,name,,0,city,3,13076.5,,,,
id,name,,0,city,2,2070.0,,,,
id,name,,0,city,3,15224.0,,,,
id,name,,0,city,1,20772.0,,,,
id,name,,0,city,1,4925.5,,,,
id,name,,0,city,1,0.0,,,,
id,name,,0,city,3,53784.9,,,,
id,name,,0,city,1,442.5,,,,
id,name,,0,city,1,3360.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,3,9787.5,,,,
id,name,,0,city,4,191329.15,,,,
id,name,,0,city,3,29273.4,,,,
id,name,,0,city,4,178537.1,,,,
id,name,,0,city,4,18662.0,,,,
id,name,,0,city,2,4271.0,,,,
id,name,,0,city,2,10992.5,,,,2.0
id,name,,0,city,3,24466.5,,,,
id,name,,0,city,2,28484.1,,,,
id,name,,0,city,4,75980.8,,,,
id,name,,0,city,2,29789.25,,,,
id,name,,0,city,7,159174.1,,,,
id,name,,0,city,1,4931.95,,,,
id,name,,0,city,2,9671.6,,,,
id,name,,0,city,5,24849.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,8948.0,,,,
id,name,,0,city,1,58464.0,,,,
id,name,,0,city,1,4172.0,,,,
id,name,,0,city,2,41029.5,,,,
id,name,,0,city,1,4172.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,9909.2,,,,
id,name,,0,city,1,5820.3,,,,
id,name,,0,city,1,4172.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,6,29995.6,,,,
id,name,,0,city,1,960.0,,,,
id,name,,0,city,1,1625.0,,,,
id,name,,0,city,3,25200.9,,,,
id,name,,0,city,1,14316.0,,,,
id,name,,0,city,1,20023.1,,,,
id,name,,0,city,5,35487.1,,,,
id,name,,0,city,2,8166.0,,,,
id,name,,0,city,2,19641.4,,,,
id,name,,0,city,4,21469.3,,,,
id,name,,0,city,2,19579.75,,,,
id,name,,0,city,2,11132.0,,,,
id,name,,0,city,2,37855.05,,,,
id,name,,0,city,1,1293.75,,,,
id,name,,0,city,1,5907.0,,,,
id,name,,0,city,2,12686.0,,,,
id,name,,0,city,2,6472.5,,,,
id,name,,0,city,3,26579.1,,,,
id,name,,0,city,1,5050.8,,,,
id,name,,0,city,1,8180.0,,,,
id,name,,0,city,1,2760.0,,,,
id,name,,0,city,8,23656.0,,,,16.0
id,name,,0,city,2,96046.8,,,,
id,name,,0,city,2,7649.0,,,,
id,name,,0,city,3,33025.4,,,,
id,name,,0,city,2,12283.0,,,,
id,name,,0,city,1,2384.0,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,2,34570.3,,,,
id,name,,0,city,1,41872.0,,,,
id,name,,0,city,2,57942.95,,,,
id,name,,0,city,1,7442.0,,,,
id,name,,0,city,5,39425.4,,,,
id,name,,0,city,1,3840.0,,,,
id,name,,0,city,2,14638.4,,,,
id,name,,0,city,3,12790.2,,,,
id,name,,0,city,1,2651.6,,,,
id,name,,0,city,2,1327.5,,,,
id,name,,0,city,1,3360.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,4,16264.2,,,,
id,name,,0,city,2,2955.0,,,,
id,name,,0,city,2,43194.5,,,,
id,name,,0,city,1,5355.0,,,,
id,name,,0,city,2,4830.0,,,,
id,name,,0,city,2,21008.0,,,,
id,name,,0,city,3,12731.25,,,,
id,name,,0,city,1,14457.55,,,,
id,name,,0,city,1,7777.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,2269.0,,,,
id,name,,0,city,1,3145.0,,,,
id,name,,0,city,1,8755.0,,,,
id,name,,0,city,1,8876.15,,,,
id,name,,0,city,2,22656.0,,,,
id,name,,0,city,1,1691.6,,,,
id,name,,0,city,1,29409.0,,,,
id,name,,0,city,3,34299.6,,,,
id,name,,0,city,1,1392.0,,,,
id,name,,0,city,1,11209.65,,,,
id,name,,0,city,4,75093.4,,,,
id,name,,0,city,3,46708.0,,,,
id,name,,0,city,1,59415.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,14407.5,,,,
id,name,,0,city,4,99502.5,,,,
id,name,,0,city,1,2398.3,,,,
id,name,,0,city,1,15649.0,,,,
id,name,,0,city,2,24300.15,,,,
id,name,,0,city,1,3497.4,,,,
id,name,,0,city,1,640.0,,,,
id,name,,0,city,1,22862.8,,,,
id,name,,0,city,1,3200.0,,,,
id,name,,0,city,1,18313.4,,,,
id,name,,0,city,1,6874.9,,,,
id,name,,0,city,1,7213.46,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,8344.0,,,,
id,name,,0,city,5,30925.1,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,4389.5,,,,
id,name,,0,city,1,15833.2,,,,
id,name,,0,city,1,1890.25,,,,
id,name,,0,city,2,11843.0,,,,
id,name,,0,city,1,2979.9,,,,
id,name,,0,city,2,11887.4,,,,
id,name,,0,city,1,1691.6,,,,
id,name,,0,city,4,45131.95,,,,
id,name,,0,city,1,2924.1,,,,
id,name,,0,city,3,46032.3,,,,
id,name,,0,city,1,10728.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,20825.0,,,,
id,name,,0,city,1,20825.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,16594.35,,,,
id,name,,0,city,1,10617.3,,,,
id,name,,0,city,2,29812.6,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,11900.9,,,,
id,name,,0,city,1,19080.0,,,,
id,name,,0,city,1,2195.25,,,,
id,name,,0,city,1,3460.0,,,,
id,name,,0,city,2,10488.75,,,,
id,name,,0,city,2,5471.25,,,,
id,name,,0,city,1,9143.25,,,,
id,name,,0,city,2,17989.0,,,,
id,name,,0,city,2,12707.4,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,3,22992.5,,,,
id,name,,0,city,1,8239.0,,,,
id,name,,0,city,3,5395.2,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,42290.0,,,,
id,name,,0,city,2,25180.8,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,1,3960.8,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,3310.8,,,,
id,name,,0,city,1,10317.4,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,10126.5,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,8044.8,,,,
id,name,,0,city,1,12092.7,,,,
id,name,,0,city,1,14225.0,,,,
id,name,,0,city,1,7135.8,,,,
id,name,,0,city,1,35034.3,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,3,61967.65,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,14790.0,,,,
id,name,,0,city,1,51366.0,,,,
id,name,,0,city,2,68518.3,68518.3,,,
id,name,,0,city,3,29755.5,,,,
id,name,,0,city,4,139920.0,,,,
id,name,,0,city,3,26900.1,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,2,21353.0,,,,
id,name,,0,city,5,67529.0,,,,
id,name,,0,city,1,5074.8,,,,
id,name,,0,city,1,2325.0,,,,
id,name,,0,city,1,5074.8,,,,
id,name,,0,city,1,7152.0,,,,
id,name,,0,city,1,7395.0,,,,
id,name,,0,city,1,3360.0,,,,
id,name,,0,city,5,80887.0,,,,
id,name,,0,city,5,25541.8,,,,
id,name,,0,city,1,3888.0,,,,
id,name,,0,city,2,32973.0,,,,
id,name,,0,city,2,49486.85,,,,
id,name,,0,city,1,28097.5,,,,
id,name,,0,city,1,9540.0,,,,
id,name,,0,city,1,7168.5,,,,
id,name,,0,city,1,1462.5,,,,
id,name,,0,city,1,15327.4,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,3,85726.65,,,,
id,name,,0,city,5,41708.6,,,,
id,name,,0,city,2,34527.0,,,,
id,name,,0,city,1,975.0,,,,
id,name,,0,city,1,1650.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,4,205263.8,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,10285.0,,,,
id,name,,0,city,1,5644.0,,,,
id,name,,0,city,1,3840.0,,,,
id,name,,0,city,2,63011.8,,,,
id,name,,0,city,2,20199.8,,,,
id,name,,0,city,1,6030.0,,,,
id,name,,0,city,1,17501.0,,,,
id,name,,0,city,3,95865.2,,,,
id,name,,0,city,1,0.0,,,,
id,name,,0,city,1,89532.0,,,,
id,name,,0,city,1,25288.0,,,,
id,name,,0,city,3,16050.4,,,,
id,name,,0,city,2,39700.05,,,,
id,name,,0,city,4,60203.9,,,,
id,name,,0,city,2,9732.5,,,,
id,name,,0,city,3,3397.5,,,,
id,name,,0,city,1,15639.75,,,,
id,name,,0,city,1,33156.6,,,,
id,name,,0,city,2,28176.0,,,,
id,name,,0,city,4,29152.3,,,,
id,name,,0,city,2,13088.0,,,,
id,name,,0,city,3,22668.75,,,,
id,name,,0,city,4,24564.0,,,,
id,name,,0,city,3,13367.3,,,,
id,name,,0,city,1,10378.0,,,,
id,name,,0,city,1,7132.5,,,,
id,name,,0,city,2,4448.0,,,,
id,name,,0,city,2,13569.0,,,,
id,name,,0,city,0,,,,,
id,name,,0,city,1,10391.75,,,,
id,name,,0,city,1,1327.5,,,,
id,name,,0,city,1,2160.8,,,,
id,name,,0,city,3,44635.2,,,,
id,name,,0,city,2,14534.75,,,,
id,name,,0,city,1,1788.0,,,,
id,name,,0,city,2,23022.0,,,,
id,name,,0,city,1,4640.0,,,,
